caseid,casenum,cohort,schoolid,rural,gender,math_07,math_08,math_09,math_10,math_11,math_12,mothed,fathed
4736,3677,1,242,NA,0,NA,NA,NA,54.83,NA,NA,4,5
4737,2712,1,242,NA,1,NA,NA,NA,59.37,57.31,NA,1,2
4738,1237,1,242,NA,1,NA,NA,NA,48.79,59.48,56.5,4,4
4739,1585,1,242,NA,0,NA,NA,NA,37.36,NA,NA,1,1
4740,1013,1,242,NA,1,NA,NA,NA,54.65,52.82,50.02,2,5
4741,6008,1,242,NA,0,NA,NA,NA,62.81,62.86,61.83,2,2
4742,3568,1,242,NA,0,NA,NA,NA,63.82,67.67,71.34,4,4
4743,6802,1,242,NA,0,NA,NA,NA,NA,NA,NA,4,2
4744,1689,1,242,NA,1,NA,NA,NA,55.14,59.06,64.42,3,4
4745,5051,1,242,NA,0,NA,NA,NA,46.94,66.72,68.55,2,3
4746,2375,1,242,NA,0,NA,NA,NA,42.63,40.34,45.8,2,2
4747,5963,1,242,NA,0,NA,NA,NA,75.26,77.29,79.31,4,4
4748,6580,1,242,NA,0,NA,NA,NA,86.04,84.84,93.57,4,5
4749,4575,1,242,NA,1,NA,NA,NA,81.59,86.08,84.8,2,4
4750,5264,1,242,NA,0,NA,NA,NA,90.98,88.84,92,4,4
4751,1935,1,242,NA,1,NA,NA,NA,80.7,79.09,83.49,4,5
4752,6941,1,242,NA,0,NA,NA,NA,37.71,43.69,72.45,2,5
4753,5457,1,242,NA,1,NA,NA,NA,45.63,62.31,NA,2,1
4754,5763,1,242,NA,0,NA,NA,NA,81.14,86.91,83.32,5,5
4755,3142,1,242,NA,1,NA,NA,NA,71.18,74.58,74.38,2,4
4756,6908,1,242,NA,1,NA,NA,NA,41.92,48.5,50.17,2,2
4757,3826,1,242,NA,0,NA,NA,NA,47.1,80.89,73.87,2,2
4758,6388,1,242,NA,1,NA,NA,NA,78.95,84.96,87.42,4,5
4759,4765,1,242,NA,1,NA,NA,NA,66.97,72.53,70.48,2,3
4760,6711,1,242,NA,0,NA,NA,NA,62.53,60.74,64.2,2,2
4761,2092,1,242,NA,0,NA,NA,NA,62.67,60.91,64.34,NA,NA
4762,4495,1,242,NA,0,NA,NA,NA,79.46,86.53,88.2,3,2
4763,5402,1,242,NA,1,NA,NA,NA,67.26,66.04,NA,3,2
4764,3529,1,242,NA,0,NA,NA,NA,74.74,80.91,83.54,4,4
4765,4764,1,242,NA,0,NA,NA,NA,42.78,76.43,NA,2,5
4766,6730,1,242,NA,1,NA,NA,NA,52.27,46.59,NA,2,2
4767,6210,1,242,NA,1,NA,NA,NA,70.91,74.63,70.74,2,2
4768,3754,1,242,NA,1,NA,NA,NA,55.6,57.25,56.42,2,2
4769,4832,1,242,NA,0,NA,NA,NA,62.24,67.37,72.85,3,4
4770,3266,1,242,NA,1,NA,NA,NA,66.43,75.2,76.98,2,3
4771,4480,1,242,NA,0,NA,NA,NA,58.85,67.85,68.08,2,4
4772,5820,1,242,NA,0,NA,NA,NA,58.5,65.62,66.56,2,4
4773,5050,1,242,NA,1,NA,NA,NA,50.23,45.42,50.3,1,1
4774,1008,1,242,NA,1,NA,NA,NA,57.54,60.47,63.39,1,1
4775,2666,1,242,NA,1,NA,NA,NA,NA,NA,NA,2,3
4776,5308,1,242,NA,1,NA,NA,NA,49.59,45.69,57.85,4,5
4777,3406,1,242,NA,1,NA,NA,NA,60.2,68.55,76.9,2,4
4778,1466,1,242,NA,0,NA,NA,NA,73.37,87.9,89.07,4,4
4779,4062,1,242,NA,1,NA,NA,NA,68.14,NA,NA,2,2
4780,1891,1,242,NA,1,NA,NA,NA,40.37,32.85,NA,1,2
4781,5082,1,242,NA,1,NA,NA,NA,51.69,54.85,57.11,1,2
4782,4526,1,242,NA,0,NA,NA,NA,69.97,74.47,81.01,2,2
4783,6574,1,242,NA,0,NA,NA,NA,84.4,89.29,85.65,4,4
4784,4139,1,242,NA,1,NA,NA,NA,57.52,84.25,78.95,3,2
4785,2456,1,242,NA,0,NA,NA,NA,39.53,NA,NA,1,4
4786,5392,1,242,NA,1,NA,NA,NA,62.89,59.44,61.06,1,3
4787,2811,1,242,NA,1,NA,NA,NA,39.89,49.47,59.05,4,5
4788,6893,1,242,NA,0,NA,NA,NA,63.01,NA,NA,2,2
4789,4610,1,242,NA,1,NA,NA,NA,40.62,57.68,50.84,1,2
4790,6765,1,243,NA,0,NA,NA,NA,43.43,39.31,44.25,1,1
4791,6482,1,243,NA,0,NA,NA,NA,59.86,64.74,69.62,2,2
4792,5539,1,243,NA,1,NA,NA,NA,50.45,57.42,52.56,1,1
4793,2259,1,243,NA,1,NA,NA,NA,64.72,82.7,79.89,2,2
4794,5442,1,243,NA,0,NA,NA,NA,69.15,72.76,77.23,2,2
4795,5367,1,243,NA,0,NA,NA,NA,53.98,58.12,68.89,2,3
4796,1373,1,243,NA,0,NA,NA,NA,37.55,34.3,39.21,1,4
4797,1421,1,243,NA,0,NA,NA,NA,42.48,47.72,50.63,1,NA
4798,5666,1,243,NA,0,NA,NA,NA,69.11,71.15,71.57,2,1
4799,5910,1,243,NA,1,NA,NA,NA,45.7,52,53.6,1,1
4800,5327,1,243,NA,0,NA,NA,NA,41.59,40.69,NA,2,2
4801,4342,1,243,NA,0,NA,NA,NA,43.25,64.63,61.63,2,NA
4802,5259,1,243,NA,0,NA,NA,NA,38.21,31.67,47.19,2,2
4803,5279,1,243,NA,0,NA,NA,NA,49.73,62.69,71.62,1,1
4804,4155,1,243,NA,1,NA,NA,NA,49.12,49.95,55.55,NA,2
4805,1819,1,243,NA,1,NA,NA,NA,67.59,68.06,66.62,2,1
4806,5106,1,243,NA,0,NA,NA,NA,40.38,57.51,55.95,2,2
4807,4740,1,243,NA,0,NA,NA,NA,39.18,52.19,62.44,2,1
4808,4833,1,243,NA,0,NA,NA,NA,38.04,NA,NA,2,2
4809,3586,1,243,NA,0,NA,NA,NA,NA,NA,NA,NA,2
4810,5984,1,243,NA,0,NA,NA,NA,NA,NA,NA,3,4
4811,5250,1,243,NA,0,NA,NA,NA,55.63,46.39,49.69,1,1
4812,5258,1,243,NA,0,NA,NA,NA,55.39,52.81,56.79,2,2
4813,3062,1,243,NA,1,NA,NA,NA,56.04,60.7,60.41,2,1
4814,2101,1,243,NA,1,NA,NA,NA,63.75,NA,NA,3,2
4815,3870,1,243,NA,1,NA,NA,NA,48.45,53.46,55.35,1,2
4816,5041,1,243,NA,0,NA,NA,NA,35.36,48.35,48.29,2,2
4817,6906,1,243,NA,1,NA,NA,NA,49.35,52.32,48.23,2,2
4818,6034,1,243,NA,0,NA,NA,NA,67.22,79.21,73.13,2,2
4819,3990,1,243,NA,0,NA,NA,NA,50.62,NA,NA,3,NA
4820,5407,1,243,NA,1,NA,NA,NA,69.3,76.02,80.88,4,5
4821,6836,1,243,NA,0,NA,NA,NA,38.68,NA,NA,2,2
4822,3867,1,243,NA,0,NA,NA,NA,54.73,NA,NA,2,1
4823,4066,1,243,NA,1,NA,NA,NA,48.53,50.71,52.88,2,2
4824,4288,1,243,NA,1,NA,NA,NA,58.82,54.81,56.1,1,2
4825,3693,1,243,NA,1,NA,NA,NA,51.79,59.04,60.1,2,2
4826,5105,1,243,NA,0,NA,NA,NA,50.06,51.35,54.34,5,5
4827,2778,1,243,NA,1,NA,NA,NA,45.06,44.93,NA,NA,1
4828,5057,1,243,NA,1,NA,NA,NA,50.01,59.4,53.17,2,4
4829,5413,1,243,NA,1,NA,NA,NA,NA,61.52,NA,2,4
4830,1021,1,243,NA,0,NA,NA,NA,36.99,57.93,56.88,NA,4
4831,1333,1,243,NA,1,NA,NA,NA,39.92,45.15,45.27,1,2
4832,6168,1,243,NA,1,NA,NA,NA,35.66,37.87,40.07,1,NA
4833,4459,1,243,NA,1,NA,NA,NA,47.35,65.21,67.99,2,2
4834,5439,1,243,NA,0,NA,NA,NA,NA,NA,NA,2,2
4835,5655,1,243,NA,0,NA,NA,NA,37.62,36.78,40.94,3,2
4836,3689,1,243,NA,0,NA,NA,NA,33.61,NA,NA,1,1
4837,3113,1,243,NA,1,NA,NA,NA,58.47,56.76,60.34,2,2
4838,2496,1,243,NA,1,NA,NA,NA,NA,NA,NA,3,3
4839,5702,1,243,NA,1,NA,NA,NA,57.68,58.08,58.48,2,3
4840,4096,1,243,NA,0,NA,NA,NA,31.88,41.89,39.08,1,1
4841,4255,1,243,NA,0,NA,NA,NA,55.29,58.42,57.31,1,3
4842,5628,1,243,NA,1,NA,NA,NA,68.42,69.23,70.02,3,NA
4843,4735,1,243,NA,0,NA,NA,NA,32.36,51.98,58.11,2,2
4844,1338,1,243,NA,0,NA,NA,NA,59.01,58.85,58.68,4,4
4845,3385,1,244,NA,0,NA,NA,NA,51,58.46,59.49,1,2
4846,2809,1,244,NA,1,NA,NA,NA,64.91,68.45,67.71,4,2
4847,5754,1,244,NA,0,NA,NA,NA,65.06,63.36,61.65,2,2
4848,3606,1,244,NA,0,NA,NA,NA,70.23,81.16,80.33,2,4
4849,2043,1,244,NA,1,NA,NA,NA,69.18,71.72,74.26,2,2
4850,3428,1,244,NA,1,NA,NA,NA,77.4,83.73,81.99,2,2
4851,3042,1,244,NA,0,NA,NA,NA,74.27,77.36,80.45,3,2
4852,2727,1,244,NA,1,NA,NA,NA,39.31,44.58,37.8,1,1
4853,2629,1,244,NA,0,NA,NA,NA,51.08,52.11,52.12,4,2
4854,2994,1,244,NA,1,NA,NA,NA,56.55,61.63,62.72,2,2
4855,5922,1,244,NA,0,NA,NA,NA,74.73,81.71,81.92,2,2
4856,5044,1,244,NA,0,NA,NA,NA,74.14,74.24,84.57,2,2
4857,1125,1,244,NA,0,NA,NA,NA,86.93,83.14,91.94,2,2
4858,3790,1,244,NA,1,NA,NA,NA,48.67,48.98,49.28,1,1
4859,2102,1,244,NA,0,NA,NA,NA,68.8,74.04,80.98,2,2
4860,6679,1,244,NA,0,NA,NA,NA,76.27,77.42,76.61,2,2
4861,1605,1,244,NA,0,NA,NA,NA,49.62,46.86,44.1,3,4
4862,6291,1,244,NA,1,NA,NA,NA,46.74,50.63,49.31,1,2
4863,2899,1,244,NA,0,NA,NA,NA,66.13,71.97,72.89,5,2
4864,1805,1,244,NA,1,NA,NA,NA,73.28,81.88,80,5,4
4865,3269,1,244,NA,0,NA,NA,NA,72.56,79.61,78.44,2,2
4866,1704,1,244,NA,1,NA,NA,NA,49.38,58.27,56.53,NA,NA
4867,5944,1,244,NA,1,NA,NA,NA,62.16,64.14,60.87,1,1
4868,1965,1,244,NA,0,NA,NA,NA,80.25,77.07,82.62,2,2
4869,2882,1,244,NA,1,NA,NA,NA,55.03,55.91,59.41,2,2
4870,6153,1,244,NA,1,NA,NA,NA,45.92,NA,NA,2,2
4871,6584,1,244,NA,1,NA,NA,NA,71.41,83.15,77.89,2,3
4872,2033,1,244,NA,0,NA,NA,NA,58.74,60.68,63.11,2,2
4873,4956,1,244,NA,0,NA,NA,NA,43.99,52.9,53.76,2,2
4874,1593,1,244,NA,1,NA,NA,NA,76,73.41,76.06,3,4
4875,4496,1,244,NA,0,NA,NA,NA,59.15,61.51,63.45,2,1
4876,4273,1,244,NA,1,NA,NA,NA,54.69,55.07,59.18,3,2
4877,6049,1,244,NA,0,NA,NA,NA,69.76,NA,NA,2,NA
4878,4847,1,244,NA,0,NA,NA,NA,42.15,45.06,41.94,1,2
4879,5452,1,244,NA,0,NA,NA,NA,42.6,41.34,45.9,3,4
4880,2745,1,244,NA,0,NA,NA,NA,73.01,NA,NA,NA,1
4881,5341,1,244,NA,0,NA,NA,NA,70.25,66.34,79.73,2,2
4882,4630,1,244,NA,0,NA,NA,NA,75.07,81.47,76.15,4,2
4883,1418,1,244,NA,0,NA,NA,NA,75.2,NA,NA,1,1
4884,4281,1,244,NA,0,NA,NA,NA,60.14,58.65,54.21,4,2
4885,2981,1,245,NA,1,NA,NA,NA,67.84,68.85,84.32,2,2
4886,1655,1,245,NA,1,NA,NA,NA,50.89,57.1,53.96,5,2
4887,3498,1,245,NA,0,NA,NA,NA,58.87,61.36,57.36,4,3
4888,6635,1,245,NA,1,NA,NA,NA,47.23,55.26,49.29,2,2
4889,2807,1,245,NA,0,NA,NA,NA,67.13,NA,NA,4,2
4890,2762,1,245,NA,0,NA,NA,NA,48.98,NA,NA,1,2
4891,6830,1,245,NA,0,NA,NA,NA,41.74,50.96,49.13,2,1
4892,5334,1,245,NA,0,NA,NA,NA,49.89,47.11,44.32,1,NA
4893,4469,1,245,NA,1,NA,NA,NA,67.12,73.41,67.84,2,2
4894,3932,1,245,NA,1,NA,NA,NA,77.52,84.22,84.41,NA,2
4895,3787,1,245,NA,1,NA,NA,NA,67.33,73.76,66.36,2,4
4896,5295,1,245,NA,0,NA,NA,NA,48.31,58.68,58.71,2,1
4897,6762,1,245,NA,1,NA,NA,NA,58.75,66.66,68.11,2,1
4898,3798,1,245,NA,0,NA,NA,NA,77.24,83.57,79.71,5,1
4899,4988,1,245,NA,1,NA,NA,NA,66.96,74.65,74.96,2,2
4900,1815,1,245,NA,0,NA,NA,NA,60.13,64.27,75.49,2,1
4901,4081,1,245,NA,0,NA,NA,NA,63.74,71.89,72.19,2,1
4902,4488,1,245,NA,1,NA,NA,NA,46.2,NA,NA,1,NA
4903,3028,1,245,NA,0,NA,NA,NA,53.56,46.24,NA,1,1
4904,1276,1,245,NA,1,NA,NA,NA,61.98,63.18,64.38,2,1
4905,2392,1,245,NA,1,NA,NA,NA,57.8,65.9,74.43,2,2
4906,4931,1,245,NA,1,NA,NA,NA,69.89,71.16,66.27,4,4
4907,2801,1,245,NA,0,NA,NA,NA,73.28,76.81,78.16,2,2
4908,1203,1,245,NA,0,NA,NA,NA,52.08,54.67,57.17,1,1
4909,4490,1,245,NA,0,NA,NA,NA,65.4,67.62,66.63,2,2
4910,5182,1,245,NA,0,NA,NA,NA,48.85,56.97,57.88,3,1
4911,1604,1,245,NA,1,NA,NA,NA,47.95,42.91,43.52,1,1
4912,6495,1,245,NA,1,NA,NA,NA,46.47,53.58,52.91,2,NA
4913,5153,1,245,NA,0,NA,NA,NA,43.58,45.1,NA,1,1
4914,5447,1,245,NA,1,NA,NA,NA,50.81,49.46,48.11,3,2
4915,2713,1,245,NA,1,NA,NA,NA,62.03,59.74,57.45,2,1
4916,4143,1,245,NA,1,NA,NA,NA,66.87,66.09,58.92,2,2
4917,2770,1,245,NA,1,NA,NA,NA,72.67,78.64,80.13,1,3
4918,1385,1,245,NA,1,NA,NA,NA,28.77,34.04,38.41,1,NA
4919,4142,1,245,NA,0,NA,NA,NA,47.43,50.92,46.34,1,1
4920,4808,1,245,NA,1,NA,NA,NA,40.51,46.48,44.4,2,2
4921,6513,1,245,NA,0,NA,NA,NA,45.96,43.2,43.4,2,5
4922,2607,1,245,NA,0,NA,NA,NA,69.3,NA,NA,3,NA
4923,4877,1,245,NA,1,NA,NA,NA,53.24,56.48,49.24,1,1
4924,6519,1,245,NA,1,NA,NA,NA,56.41,61.64,NA,2,NA
4925,2591,1,245,NA,0,NA,NA,NA,64.62,60.75,57.5,2,5
4926,3469,1,245,NA,1,NA,NA,NA,41.95,44.37,41.69,1,1
4927,1500,1,245,NA,0,NA,NA,NA,32.88,41.41,47.08,5,5
4928,3989,1,245,NA,1,NA,NA,NA,58.95,NA,NA,1,2
4929,5854,1,245,NA,1,NA,NA,NA,49.37,51.7,50.11,1,2
4930,3170,1,245,NA,1,NA,NA,NA,48.88,58.25,51.87,2,1
4931,6848,1,245,NA,1,NA,NA,NA,43.85,49.92,46.45,1,NA
4932,5946,1,245,NA,0,NA,NA,NA,51.78,57.94,59.34,1,1
4933,3196,1,245,NA,1,NA,NA,NA,41.23,47.3,45.96,2,1
4934,5410,1,245,NA,1,NA,NA,NA,40.51,42.22,NA,1,NA
4935,4731,1,245,NA,0,NA,NA,NA,74.04,81.4,75.49,1,1
4936,5087,1,245,NA,1,NA,NA,NA,68.65,70.77,76.42,2,2
4937,3552,1,245,NA,1,NA,NA,NA,61.17,63.57,60.86,1,1
4938,6625,1,245,NA,0,NA,NA,NA,60.51,59.41,54.29,2,1
4939,5297,1,245,NA,1,NA,NA,NA,48.21,41.74,37.75,1,3
4940,5482,1,245,NA,0,NA,NA,NA,86,87.51,87.56,4,5
4941,5484,1,245,NA,1,NA,NA,NA,34.12,38.27,45.08,1,NA
4942,3673,1,245,NA,0,NA,NA,NA,42.92,45.22,54.44,1,1
4943,6339,1,245,NA,1,NA,NA,NA,35.46,44.22,45.47,2,1
4944,5412,1,245,NA,1,NA,NA,NA,36.48,59.34,69.71,2,4
4945,4285,1,246,NA,1,NA,NA,NA,59.13,69.29,69.15,2,1
4946,4530,1,246,NA,1,NA,NA,NA,44.59,48.7,52.8,2,2
4947,6734,1,246,NA,0,NA,NA,NA,67.01,72.55,NA,2,2
4948,1226,1,246,NA,0,NA,NA,NA,71.44,70.5,67.06,2,1
4949,3328,1,246,NA,1,NA,NA,NA,53.15,NA,NA,3,5
4950,1262,1,246,NA,0,NA,NA,NA,65.37,69.71,71.13,2,1
4951,5632,1,246,NA,0,NA,NA,NA,86.69,94.8,95.53,2,2
4952,5810,1,246,NA,1,NA,NA,NA,57.79,60.86,NA,2,2
4953,3157,1,246,NA,1,NA,NA,NA,56,69.38,NA,1,2
4954,1376,1,246,NA,1,NA,NA,NA,34.38,43.69,40.33,2,2
4955,4001,1,246,NA,0,NA,NA,NA,43,38.4,46.83,2,4
4956,1513,1,246,NA,0,NA,NA,NA,37.25,53.47,52.87,2,2
4957,5951,1,246,NA,0,NA,NA,NA,47.94,64.97,63.14,5,2
4958,5977,1,246,NA,1,NA,NA,NA,NA,NA,NA,4,5
4959,6659,1,246,NA,1,NA,NA,NA,62.09,58.22,51.13,1,2
4960,4820,1,246,NA,1,NA,NA,NA,68.37,76.5,71.5,3,NA
4961,4852,1,246,NA,0,NA,NA,NA,64.27,69.04,64.56,2,4
4962,4613,1,246,NA,1,NA,NA,NA,53.79,63.25,70.99,3,3
4963,4692,1,246,NA,0,NA,NA,NA,NA,NA,NA,2,2
4964,2275,1,246,NA,0,NA,NA,NA,57.63,57.48,57.32,2,2
4965,1985,1,246,NA,1,NA,NA,NA,57.65,61.82,63.6,1,3
4966,3859,1,246,NA,1,NA,NA,NA,59.41,56.88,64.43,4,5
4967,2148,1,246,NA,0,NA,NA,NA,48.26,NA,NA,1,2
4968,3573,1,246,NA,1,NA,NA,NA,36.9,57.35,NA,2,2
4969,1559,1,246,NA,1,NA,NA,NA,48.98,69.38,70.32,2,4
4970,5878,1,246,NA,0,NA,NA,NA,70.72,77.76,76.75,1,2
4971,4310,1,246,NA,1,NA,NA,NA,66.18,70.84,72.12,1,2
4972,4998,1,246,NA,1,NA,NA,NA,58.03,67.78,60.98,3,3
4973,3023,1,246,NA,0,NA,NA,NA,73.16,80.03,76.95,2,2
4974,4541,1,246,NA,1,NA,NA,NA,39.08,43.17,38.21,3,1
4975,6039,1,246,NA,1,NA,NA,NA,56.85,62.38,63.77,2,3
4976,3310,1,246,NA,1,NA,NA,NA,62.92,65.47,65.14,2,2
4977,5550,1,246,NA,1,NA,NA,NA,72.79,93.57,90.83,4,2
4978,5584,1,246,NA,0,NA,NA,NA,35.49,55.81,53.46,2,2
4979,5167,1,246,NA,1,NA,NA,NA,61.58,66.18,67.67,5,NA
4980,5896,1,246,NA,0,NA,NA,NA,40.65,NA,NA,4,3
4981,6466,1,246,NA,1,NA,NA,NA,47.04,58.16,61.57,3,NA
4982,3665,1,246,NA,0,NA,NA,NA,57.02,NA,NA,2,3
4983,3258,1,246,NA,1,NA,NA,NA,62.28,76.34,70.75,2,2
4984,4905,1,246,NA,0,NA,NA,NA,64.08,67.22,72.8,NA,2
4985,1972,1,246,NA,0,NA,NA,NA,47.12,NA,NA,3,4
4986,2855,1,246,NA,0,NA,NA,NA,NA,NA,NA,3,1
4987,4857,1,246,NA,0,NA,NA,NA,80.71,85.83,85.16,3,5
4988,2242,1,246,NA,1,NA,NA,NA,80.66,85.18,87.42,3,2
4989,1770,1,246,NA,1,NA,NA,NA,45.93,49.45,47.9,2,2
4990,3642,1,246,NA,1,NA,NA,NA,47.87,56.82,64.03,2,2
4991,5970,1,246,NA,0,NA,NA,NA,38.73,55.43,NA,1,1
4992,2515,1,246,NA,0,NA,NA,NA,39.21,55.92,53.04,1,1
4993,5434,1,246,NA,1,NA,NA,NA,57.11,58.43,64.72,1,NA
4994,3516,1,246,NA,1,NA,NA,NA,42.3,68.29,60.88,2,3
4995,6677,1,246,NA,1,NA,NA,NA,61.27,72.71,59.79,2,3
4996,5753,1,246,NA,1,NA,NA,NA,44.18,56.08,48.49,2,2
4997,4746,1,246,NA,1,NA,NA,NA,53.69,62.15,40.2,3,3
4998,4271,1,246,NA,0,NA,NA,NA,33.65,35.13,40.7,2,2
4999,3634,1,247,NA,0,NA,NA,NA,54.07,58.21,55.16,2,2
5000,3448,1,247,NA,0,NA,NA,NA,80.6,81.66,86.38,2,2
5001,4277,1,247,NA,0,NA,NA,NA,39.87,29.44,35.64,2,2
5002,4300,1,247,NA,1,NA,NA,NA,37.69,55.43,53.55,3,4
5003,4538,1,247,NA,1,NA,NA,NA,42.16,NA,NA,1,NA
5004,2134,1,247,NA,1,NA,NA,NA,48.03,49.82,53.8,1,1
5005,2353,1,247,NA,1,NA,NA,NA,77.55,76.47,75.38,2,1
5006,5358,1,247,NA,0,NA,NA,NA,57.39,67.25,58.75,1,2
5007,4391,1,247,NA,0,NA,NA,NA,54.69,53.31,NA,2,2
5008,1979,1,247,NA,1,NA,NA,NA,66.05,69.65,69.56,2,2
5009,6615,1,247,NA,1,NA,NA,NA,46.95,60.55,55.31,2,NA
5010,2018,1,247,NA,0,NA,NA,NA,45.62,46.02,42.85,3,2
5011,4041,1,247,NA,1,NA,NA,NA,NA,NA,NA,1,1
5012,4003,1,247,NA,1,NA,NA,NA,67.84,72.83,71.36,2,4
5013,6125,1,247,NA,0,NA,NA,NA,49.61,84.25,79.64,2,1
5014,5676,1,247,NA,1,NA,NA,NA,64.44,66.37,68.58,1,NA
5015,3279,1,247,NA,0,NA,NA,NA,63.15,58.54,62.84,2,2
5016,6550,1,247,NA,0,NA,NA,NA,35.52,39.99,40.73,2,2
5017,6864,1,247,NA,0,NA,NA,NA,38.78,50.69,NA,1,2
5018,3854,1,247,NA,0,NA,NA,NA,48.68,56.18,57.29,2,2
5019,6252,1,247,NA,0,NA,NA,NA,37.05,28.26,NA,3,2
5020,1317,1,247,NA,1,NA,NA,NA,80.3,84.41,79.13,3,5
5021,3603,1,247,NA,1,NA,NA,NA,63.35,64.87,NA,2,1
5022,3461,1,247,NA,1,NA,NA,NA,41.34,47.66,51.55,4,4
5023,1455,1,247,NA,1,NA,NA,NA,67.97,69.63,72.66,2,NA
5024,5429,1,247,NA,0,NA,NA,NA,34.23,39.2,NA,3,NA
5025,3050,1,247,NA,0,NA,NA,NA,76.42,86,79.43,2,2
5026,6818,1,247,NA,0,NA,NA,NA,36.68,35.25,NA,4,3
5027,4585,1,247,NA,1,NA,NA,NA,50.08,55.3,NA,2,1
5028,4189,1,247,NA,0,NA,NA,NA,61.98,53.89,63.16,2,2
5029,4047,1,247,NA,0,NA,NA,NA,51.58,82.66,NA,2,2
5030,3623,1,247,NA,0,NA,NA,NA,33.5,38.52,NA,1,1
5031,2377,1,247,NA,0,NA,NA,NA,45.52,57.08,57.05,2,4
5032,2219,1,247,NA,1,NA,NA,NA,36.34,NA,NA,1,1
5033,5073,1,247,NA,1,NA,NA,NA,49.67,48.14,51.26,2,3
5034,1787,1,247,NA,1,NA,NA,NA,58.45,57.88,61.11,2,NA
5035,3038,1,247,NA,1,NA,NA,NA,60.06,60.65,NA,1,1
5036,5791,1,247,NA,1,NA,NA,NA,67.34,69.65,71.62,2,2
5037,1501,1,247,NA,1,NA,NA,NA,64.49,68.34,73.39,3,2
5038,3249,1,247,NA,1,NA,NA,NA,64.64,65.47,68.28,4,4
5039,6063,1,247,NA,0,NA,NA,NA,71.6,81.21,78.14,2,2
5040,6136,1,247,NA,0,NA,NA,NA,65.27,74,74.77,2,5
5041,2509,1,247,NA,0,NA,NA,NA,78.01,72.41,66.28,2,2
5042,3635,1,247,NA,0,NA,NA,NA,37.46,31.75,39.13,4,2
5043,1185,1,247,NA,0,NA,NA,NA,79.39,84.81,90.32,5,5
5044,5715,1,247,NA,0,NA,NA,NA,49.17,67.78,59.25,2,1
5045,2000,1,247,NA,0,NA,NA,NA,78.62,87.18,81.94,2,2
5046,6419,1,247,NA,0,NA,NA,NA,43.73,44.13,41.14,2,4
5047,1565,1,247,NA,1,NA,NA,NA,49.35,NA,NA,1,1
5048,3264,1,247,NA,0,NA,NA,NA,33.53,42.35,NA,2,2
5049,1102,1,247,NA,0,NA,NA,NA,69.67,72.65,78.03,1,4
5050,3067,1,247,NA,1,NA,NA,NA,55.03,62.17,60.44,2,2
5051,1884,1,247,NA,1,NA,NA,NA,62.65,70.72,71.08,2,2
5052,2160,1,247,NA,1,NA,NA,NA,39.75,38.1,36.45,1,1
5053,6909,1,247,NA,1,NA,NA,NA,39.09,58.53,54.47,2,2
5054,3580,1,247,NA,0,NA,NA,NA,60.83,64.87,66.56,2,4
5055,4473,1,247,NA,0,NA,NA,NA,46.94,NA,NA,1,3
5056,2241,1,247,NA,0,NA,NA,NA,49.54,NA,NA,1,1
5057,1852,1,247,NA,1,NA,NA,NA,59.12,62.79,64.67,3,5
5058,2565,1,247,NA,1,NA,NA,NA,75.56,76.68,78.69,2,5
5059,5065,2,301,0,0,72.87,77.97,85.91,90.66,97.39,94.27,4,3
5060,4291,2,301,0,0,58.22,64.15,68.65,63.45,65.14,69.89,5,5
5061,5405,2,301,0,1,46.77,40.61,55.56,54.76,59.25,62.25,2,2
5062,3093,2,301,0,0,51.71,60.68,66.83,55.79,61.07,66.35,2,2
5063,2401,2,301,0,1,43.31,38.01,50.61,56.19,61.77,64.55,3,NA
5064,5099,2,301,0,1,46.77,41.86,54.42,52.99,57.58,57.53,2,2
5065,4896,2,301,0,1,56.93,57.34,59.26,50.82,60.81,51.01,2,2
5066,5722,2,301,0,0,59.6,52.9,61.12,68.3,64.45,64.46,2,2
5067,3793,2,301,0,0,61.24,58.28,70.98,79.78,87,84.71,2,NA
5068,2094,2,301,0,0,43.69,46.79,55.13,58.95,62.77,66.98,2,2
5069,5976,2,301,0,1,56.69,56.54,53.56,53.77,62.68,61.47,2,2
5070,1193,2,301,0,0,55.71,43.79,50.59,62.52,66.62,NA,1,2
5071,1695,2,301,0,0,51.04,50.23,49.41,46.43,49.21,54.72,2,1
5072,3727,2,301,0,1,43.01,NA,NA,NA,NA,NA,NA,NA
5073,2693,2,301,0,1,44.92,51.72,53.92,53.99,61.28,64.8,1,2
5074,4354,2,301,0,1,61.05,67.07,73.76,75.55,82.98,83.5,3,3
5075,6383,2,301,0,1,44.37,46.72,58.16,65.95,73.73,NA,1,1
5076,1087,2,301,0,1,58.57,57.73,57.19,56.38,62.04,60.11,2,2
5077,6613,2,301,0,0,60.75,57.16,69.33,70.19,78.56,NA,2,NA
5078,6925,2,301,0,0,60.97,NA,NA,63.16,NA,NA,2,2
5079,4015,2,301,0,1,64.17,69.4,68.23,72.96,76.8,78.08,2,5
5080,1879,2,301,0,1,58.32,62.92,70.41,73.36,76.78,77.11,2,1
5081,6676,2,301,0,1,57.81,55.12,61.97,64.58,67.19,66.03,2,2
5082,2337,2,301,0,0,59.89,54.12,68.99,62.85,77.1,75.05,3,2
5083,5665,2,301,0,1,54.32,50.06,61.29,69.1,61.2,65.36,2,2
5084,6593,2,301,0,1,47.45,53.17,55.37,54.06,56.61,57.47,2,3
5085,5393,2,301,0,1,66.26,64.31,62.35,68.84,82.53,74.71,2,2
